Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2017,I,Hippotragus niger variani,Mammalia,Artiodactyla,Bovidae,Hippotragus,CD,ZA,,1,,live,,E,R
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CD,ZA,,1,,live,,E,R
2017,II,Elanus axillaris,Aves,Falconiformes,Accipitridae,Elanus,CD,ZA,AU,,1,skulls,,E,W
2017,II,Haliaeetus vocifer,Aves,Falconiformes,Accipitridae,Haliaeetus,CD,ZA,,1,,live,,E,R
2017,II,Hieraaetus spilogaster,Aves,Falconiformes,Accipitridae,Hieraaetus,CD,ZA,,,1,trophies,,E,W
2017,II,Cygnus melancoryphus,Aves,Anseriformes,Anatidae,Cygnus,GH,ZA,,,5,live,,P,C
2017,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,GH,ZA,,,2,live,,P,C
2017,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,GH,ZA,,,8,live,,P,C
2017,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,GH,ZA,,,6,live,,T,C
2017,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,CD,ZA,,,1,skulls,,E,C
2017,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,GH,ZA,,,6,live,,T,C
2017,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,CD,ZA,,,1,skulls,,E,C
2017,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CD,ZA,,,3,skulls,,E,W
2017,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,CD,ZA,XX,,2,skulls,,E,W
2017,II,Ciconia nigra,Aves,Ciconiiformes,Ciconiidae,Ciconia,CD,ZA,,1,,live,,Z,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CD,ZA,,1,,live,,Z,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CD,ZA,,,1,scales,,E,W
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CD,ZA,,,2,skulls,,E,W
2017,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,CD,ZA,,1,,live,,Z,R
2017,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,CD,ZA,,,2,skulls,,E,W
2017,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,CD,ZA,,,1,trophies,,H,W
2017,II,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,CD,ZA,,,1,skulls,,E,W
2017,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,CD,ZA,,,1,skulls,,E,W
2017,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,NG,ZA,,,1,skins,,T,C
2017,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,NG,ZA,,,1,trophies,,P,C
2017,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,NG,ZA,,,1,trophies,,T,C
2017,II,Galago moholi,Mammalia,Primates,Galagidae,Galago,CD,ZA,,1,,live,,Z,R
2017,II,Balearica regulorum,Aves,Gruiformes,Gruidae,Balearica,CD,ZA,,1,,live,,Z,R
2017,II,Aloe ferox,,Liliales,Liliaceae,Aloe,GH,ZA,,,6000,leaves,kg,T,W
2017,II,Aloe ferox,,Liliales,Liliaceae,Aloe,GH,ZA,,,1500,powder,kg,T,W
2017,II,Aloe ferox,,Liliales,Liliaceae,Aloe,NG,ZA,,,100,extract,kg,T,W
2017,II,Manis temminckii,Mammalia,Pholidota,Manidae,Manis,CD,ZA,,1,,live,,Z,R
2017,II,Hydrictis maculicollis,Mammalia,Carnivora,Mustelidae,Hydrictis,CD,ZA,,,1,skulls,,E,W
2017,II,Agapornis fischeri,Aves,Psittaciformes,Psittacidae,Agapornis,GH,ZA,,,50,live,,P,C
2017,II,Agapornis fischeri,Aves,Psittaciformes,Psittacidae,Agapornis,GH,ZA,,,50,live,,T,C
2017,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,GH,ZA,,,12,live,,P,C
2017,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,GH,ZA,,,6,live,,T,C
2017,II,Aratinga solstitialis,Aves,Psittaciformes,Psittacidae,Aratinga,GH,ZA,,,20,live,,P,C
2017,II,Aratinga solstitialis,Aves,Psittaciformes,Psittacidae,Aratinga,GH,ZA,,,10,live,,T,C
2017,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,GH,ZA,,,5,live,,P,C
2017,II,Platycercus eximius,Aves,Psittaciformes,Psittacidae,Platycercus,GH,ZA,,,30,live,,P,C
2017,II,Bubo capensis,Aves,Strigiformes,Strigidae,Bubo,CD,ZA,,1,,live,,Z,R
2017,II,Aldabrachelys gigantea,Reptilia,Testudines,Testudinidae,Aldabrachelys,CD,ZA,,,2,shells,,E,C
2017,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CD,ZA,,,1,skulls,,E,W
2017,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,CD,ZA,,,1,skulls,,E,W
2017,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,CD,ZA,,,1,skulls,,E,W
2017,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,CD,ZA,,,1,skulls,,E,W
2018,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,GH,ZA,US,,6,specimens,,M,W
2018,II,Cygnus melancoryphus,Aves,Anseriformes,Anatidae,Cygnus,GH,ZA,,,4,live,,T,C
2018,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,GH,ZA,,,12,live,,T,C
2018,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,GH,ZA,,,22,live,,T,C
2018,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,GH,ZA,,,16,live,,T,C
2018,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,ZA,NG,XX,1,,live,,P,W
2018,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,GH,ZA,VN,,1,specimens,,M,C
2018,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NG,ZA,VN,,16,specimens,,M,C
2018,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NG,ZA,VN,,2,specimens,,T,W
2018,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GH,ZA,,,4,live,,Z,C
2018,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GH,ZA,,,1,trophies,,T,C
2018,II,Aloe ferox,,Liliales,Liliaceae,Aloe,GH,ZA,,,6000,leaves,kg,T,W
2018,II,Aloe ferox,,Liliales,Liliaceae,Aloe,GH,ZA,,,5000,powder,kg,T,W
2018,II,Aloe ferox,,Liliales,Liliaceae,Aloe,NG,ZA,,,2.24,derivatives,kg,T,W
2018,II,Agapornis fischeri,Aves,Psittaciformes,Psittacidae,Agapornis,GH,ZA,,,200,live,,T,C
2018,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,GH,ZA,,,20,live,,T,C
2018,II,Aratinga solstitialis,Aves,Psittaciformes,Psittacidae,Aratinga,GH,ZA,,,70,live,,T,C
2018,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,GH,ZA,,,24,live,,T,C
2018,II,Neophema pulchella,Aves,Psittaciformes,Psittacidae,Neophema,GH,ZA,,,30,live,,T,C
2018,II,Platycercus eximius,Aves,Psittaciformes,Psittacidae,Platycercus,GH,ZA,,,40,live,,T,C
2018,II,Pandinus imperator,Arachnida,Scorpiones,Scorpionidae,Pandinus,GH,CD,,,2000,live,,T,W
2019,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,CD,ZA,,,20,live,,T,C
2019,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,GH,ZA,,,11,live,,T,C
2019,II,Allochrocebus lhoesti,Mammalia,Primates,Cercopithecidae,Allochrocebus,GH,CD,,,20,live,,T,W
2019,II,Cercocebus chrysogaster,Mammalia,Primates,Cercopithecidae,Cercocebus,GH,CD,,,35,live,,T,W
2019,II,Cercopithecus ascanius,Mammalia,Primates,Cercopithecidae,Cercopithecus,GH,CD,,,45,live,,T,W
2019,II,Cercopithecus neglectus,Mammalia,Primates,Cercopithecidae,Cercopithecus,GH,CD,,,88,live,,T,W
2019,II,Cercopithecus nictitans,Mammalia,Primates,Cercopithecidae,Cercopithecus,GH,CD,,,10,live,,T,W
2019,II,Cercopithecus wolfi,Mammalia,Primates,Cercopithecidae,Cercopithecus,GH,CD,,,10,live,,T,W
2019,II,Lophocebus aterrimus,Mammalia,Primates,Cercopithecidae,Lophocebus,GH,CD,,,60,live,,T,W
2019,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,GH,ZA,VN,,1,specimens,,M,C
2019,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NG,ZA,VN,,13,specimens,,M,C
2019,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CD,ZA,,19,3,live,,T,C
2019,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GH,ZA,,,1,rug,,T,C
2019,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GH,ZA,,,2,trophies,,T,C
2019,II,Aloe ferox,,Liliales,Liliaceae,Aloe,GH,ZA,,,18000,leaves,kg,T,W
2019,II,Aloe ferox,,Liliales,Liliaceae,Aloe,GH,ZA,,,2500,powder,kg,T,W
2019,II,Amazona aestiva,Aves,Psittaciformes,Psittacidae,Amazona,CD,ZA,,,100,live,,T,C
2019,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,CD,ZA,,,1,live,,P,C
2019,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,CD,ZA,,,20,live,,T,C
2019,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,GH,ZA,,,11,live,,T,C
2019,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,GH,ZA,,,6,live,,T,C
2019,II,Platycercus eximius,Aves,Psittaciformes,Psittacidae,Platycercus,GH,ZA,,,55,live,,T,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,NG,ZA,US,,2,leather products (small),,T,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,NG,ZA,,,1,trophies,,H,W
2020,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,GH,ZA,VN,,5,specimens,,M,C
2020,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NG,ZA,VN,,20,specimens,ml,M,C
2020,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NG,ZA,VN,,30,specimens,,M,C
