Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AT,ZA,,,1,skins,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AT,ZA,,,1,skulls,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AT,ZA,,,4,trophies,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,BE,DD,,,4,live,,,C
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,BE,DE,,,2,live,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,BR,ZA,,,1,skulls,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,BR,ZA,,,1,trophies,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,KE,,1,,garments,,P,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,KE,,1,,skins,,P,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,US,CA,1,,live,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,US,,1,1,live,,Z,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,US,,22,,live,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,XX,,3,,leather products (small),,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,XX,,2,,shoes,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,XX,,2,,skins,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,ZA,KE,,2,skins,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,ZA,,2,,skins,,P,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,BE,CH,1,,skins,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,DE,,1,,live,,Q,C
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,DE,,,1,live,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,IR,,1,,skins,,P,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,MZ,,1,,skins,,P,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,SV,,1,,plates,,P,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CL,CA,,,1,garments,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,BW,,1,,trophies,,P,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,CH,AT,,2,live,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,CH,,,8,live,,,C
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,CH,,1,,live,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,DD,,,2,live,,,C
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,DK,,,2,live,,Z,C
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,FR,CN,,6,skins,,T,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,GH,,1,,trophies,,P,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,NA,,4,,trophies,,P,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,NL,,1,,live,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,TR,,1,,live,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,TZ,,3,,trophies,,P,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,,,1,skins,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,,,1,skulls,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,,2,,trophies,,S,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,,,1,trophies,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,ZM,,7,,trophies,,P,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DK,CH,,1,,live,,Z,C
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DK,CH,,,1,live,,,C
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DK,DE,DD,,1,live,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DK,ZM,,1,,skins,,P,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ES,BW,,,1,skins,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ES,BW,,,1,skulls,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ES,DE,,,3,live,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ES,US,DE,,1,live,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ES,ZA,,,2,skins,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ES,ZA,,,1,trophies,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,FI,DD,,1,,live,,Z,C
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,FI,DD,,,1,live,,,C
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,FR,DE,,,1,live,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,CA,,1,,skins,,P,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,DE,,1,,live,,B,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,DE,,,1,live,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,ES,XX,1,,garments,,P,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,KE,,3,,skins,,P,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,OM,,1,,skins,,S,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,ZW,IN,1,,skins,,P,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GR,DE,,,1,live,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GR,ZA,,,1,trophies,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,IT,CH,,,2,live,,,C
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,IT,DE,,,1,live,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,MA,DE,,,1,live,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,MC,CH,,,8,live,,,C
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,MX,US,,,2,live,,Z,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,MX,ZA,,,1,skins,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,MX,ZA,,,2,skulls,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,NL,DE,,,4,live,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,NL,ZA,,,3,skins,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,NO,SE,XX,1,,skins,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,PK,CH,,1,,live,,P,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,PT,ZA,,,1,skulls,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,PT,ZA,,,1,trophies,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,SU,DE,,1,,live,,Z,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,BW,,,1,skins,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,BW,,,1,skulls,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,CA,US,,22,live,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,CA,,,1,live,,B,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,CA,,1,,live,,Z,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,CA,,,1,live,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,DE,,6,,live,,Z,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,IT,XX,1,,trophies,,P,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,ZM,,2,,trophies,,P,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,YU,DE,,,1,live,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ZA,BW,,,6,skins,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ZA,MW,,4,,skins,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ZA,NA,,40,,skins,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ZA,ZM,,2,,skins,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ZA,ZW,,2,,live,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ZW,BW,,,44,skins,,,
1979,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ZW,BW,,,3,trophies,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AT,ZA,,,1,skins,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AT,ZA,,,1,trophies,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AU,DE,,,1,live,,Z,C
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AU,DE,,1,,live,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AU,FR,,1,,skins,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AU,ZA,,1,1,skins,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AU,ZM,,3,,skins,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AU,ZW,,4,,skins,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,BE,DE,,,3,live,,Z,C
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,BE,ZA,,,1,skins,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,BE,ZA,,,1,skulls,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,BE,ZA,,,1,trophies,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,BR,US,,,4,live,,T,C
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,BW,ZA,,,3,skins,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,GB,,1,,garments,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,US,,1,,garments,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,US,,,3,live,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,US,,1,,skins,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,XX,,1,,garments,,,I
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,XX,,2,,skins,,,I
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,ZW,,2,,skins,,P,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,AT,CH,1,,garments,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,DE,CH,2,,skins,,E,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,DE,DK,,1,live,,P,C
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,DE,,,1,live,,P,C
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,DE,,2,,live,,Q,C
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,GB,SD,1,,skins,,P,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,XX,,5,,skins,,,I
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CN,GB,,,2,live,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DD,DE,,,1,live,,Z,C
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,AT,,1,,live,,T,C
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,CH,CD,,1,skins,,E,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,CH,CD,1,,skins,,S,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,CH,IN,,2,skins,,E,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,CH,IN,2,,skins,,S,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,CH,,,1,live,,,C
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,DD,,1,,live,,T,C
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,DD,,1,,live,,Z,C
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,DK,,,3,live,,T,C
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,DK,,2,3,live,,Z,C
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,NA,,2,,live,,Z,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,NL,,3,,live,,Z,C
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,TZ,,10,,trophies,,P,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,,,1,skulls,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,,2,,trophies,,P,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,,,1,trophies,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,ZM,,5,,trophies,,P,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DK,DE,DD,1,,live,,Z,C
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DK,DE,DD,1,,live,,Z,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DK,KE,SD,4,,skins,,T,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DK,KW,SD,4,,skins,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ES,CH,,,1,live,,,C
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ES,ZA,,,4,skins,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ES,ZA,,,3,skulls,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ES,ZA,,,1,trophies,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,FI,LR,,1,,skins,,,I
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,FI,TZ,,1,,skins,,,I
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,FR,DE,,,2,live,,Z,C
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,IE,XX,1,,skins,,P,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,IE,,4,,live,,B,C
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,SC,XX,1,,skins,,T,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,XX,,18,,skins,,,I
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,ZM,,1,,skulls,,E,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GR,US,,,1,plates,,T,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,IE,GB,XX,,1,skins,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,IT,CH,IT,,5,skins,,E,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,IT,DE,ZM,,1,trophies,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,IT,ES,IT,188,,skins,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,IT,ET,,127,,skins,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,IT,GB,XX,1,,live,,Z,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,IT,NL,XX,2,,live,,Z,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,IT,TZ,,2,,skins,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,IT,ZA,,,1,skins,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,IT,ZM,,3,,skins,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,JP,DE,FR,,18,skins,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,KE,GB,,,2,bodies,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,KW,DK,SD,,1,garments,,T,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,KW,DK,SD,,1,garments,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,LR,FI,LR,,1,skins,,,I
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,MX,DE,,,2,live,,P,C
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,MX,US,,,1,live,,T,C
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,MX,ZA,,,2,skins,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,MX,ZA,,,1,skulls,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,PT,ZA,,,1,trophies,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,SE,AE,,1,,skins,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,SU,DE,,,2,live,,Z,C
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,SU,DE,,4,,live,,Z,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,BD,,10,,leather items,,P,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,BR,US,4,,live,,T,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,CA,KE,1,,trophies,,P,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,CA,,,1,skins,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,CA,,,1,trophies,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,CN,,1,,skins,,P,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,DE,XX,1,,garments,,P,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,FR,XX,1,,skins,,P,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,GB,XX,1,,skin pieces,,P,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,GR,XX,2,,garments,,P,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,IN,,1,,leather products (small),,T,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,IN,,1,,skins,,P,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,LK,,5,,teeth,,P,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,LK,,4,,trophies,,P,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,NI,,1,,skins,,P,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,NL,XX,1,,garments,,P,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,NP,,,1,skins,,H,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,SD,,1,,skins,,P,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,TZ,,1,,trophies,,P,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,US,XX,1,,garments,,P,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,XX,US,1,,garments,,P,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,XX,,2,,garments,,P,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,XX,,2,,garments,,T,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,XX,,2,,skins,,P,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,ZA,,1,,skins,,P,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,ZA,,,1,skins,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ZA,ZM,,2,,skins,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ZA,ZW,,5,,skins,,,
1980,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ZA,ZW,,4,,skulls,,,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AR,DE,,,2,live,,Z,C
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AR,ZA,,,1,bodies,,,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AT,CH,,,1,live,,,C
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AT,ZA,,,1,bodies,,H,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AT,ZA,,,1,skulls,,H,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AU,BW,,1,,skins,,,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AU,GB,,2,,skins,,,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AU,US,,2,,live,,,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AU,ZW,,5,,skins,,,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,BE,CH,XX,,1,skins,,,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,BE,GB,,,2,live,,Z,C
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,BG,SU,,,3,skins,,H,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,TZ,,11,,leather products (small),,,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,US,,1,,garments,,,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,US,,1,,live,,Z,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,XX,,2,,garments,,,I
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,XX,,3,,leather products (small),,,I
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,XX,,2,,skins,,,I
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,ZM,,2,,skins,,,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,ZW,,3,,skins,,H,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,BW,,,1,skins,,H,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,DE,,,1,live,,Z,C
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,ET,,2,,skins,,E,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,IT,,1,,garments,,P,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,AT,,1,,live,,T,C
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,CH,XX,5,,garments,,T,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,CH,XX,,5,garments,,,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,CH,XX,26,,skins,,T,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,CH,XX,,26,skins,,,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,CH,,2,,live,,Z,C
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,CH,,,9,live,,,C
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,GB,XX,,1,skins,,P,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,NL,,2,,live,,T,C
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,TZ,,3,,skins,,H,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,UG,,2,,skins,,H,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,,2,3,skins,,H,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,,,1,skulls,,H,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,ZM,,1,,skins,,H,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,ZW,,1,,skins,,H,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ES,ZA,,,3,skins,,H,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ES,ZA,,,1,skulls,,H,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,FR,CM,,,1,skins,,P,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,CY,KE,2,,skins,,P,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,IE,GB,2,,live,,Z,C
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,IE,,2,,live,,Z,C
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,IT,XX,,1,live,,Z,C
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,KE,,1,,skins,,P,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,OM,,2,,skulls,,S,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,US,AO,,1,skins,,P,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,ZA,,,1,skins,,H,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,ZA,,1,,skins,,P,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,ZW,,2,,skins,,P,
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,HK,XX,,1,,skins,,,I
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ID,CH,,,2,live,,,C
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ID,GB,,,2,live,,B,C
1981,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,IT,GB,XX,1,,live,,,C
